PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
TCGA.R5.A805	1.32554146660566	0.175764878403793	0.356973770159303	0.970163393840732	0.491391889957773	-0.542663826137116	0.373719909973937	-1.16459587952821	-0.20707583762009	0.965709232007623	0.943805200943571	0.261329729131631	-0.298756702990453	-0.0775752564541124	-0.138176910066282	-0.554150663015777	0.498714856471529	-0.201364441675133	-1.28253167249008	-0.354413680073777
TCGA.HU.8249	0.291354700361118	-0.701452753470114	-1.49672565015068	0.0212351188743685	-1.15765815659956	-0.038993557768478	0.354579256041845	0.914735164851548	0.367469430604642	0.578976831925165	0.843939989543725	-1.91943786212535	0.310083348905633	-0.252162472153923	-0.723591516205786	-0.0737197845284654	-0.364304646827585	-1.28214745323371	1.17094675541108	0.399204278995039
TCGA.B7.A5TK	0.669094250525731	0.245253848060731	1.16067170394839	0.414227944028252	-1.71025050599245	0.739002762423887	-0.401391579241154	-0.927729101677584	-0.870300960221075	-0.203053423894241	-0.632284552162903	-0.940171578980639	-0.209396437064639	-1.03347463172733	1.36656766876314	-1.79569440251951	-0.425965286649633	0.0926057184602151	-0.493036800660951	-0.615004828188531
TCGA.VQ.A8DU	0.683393463414216	-0.0742349957191097	-1.92220832255398	0.615873206481025	-0.090311999024391	0.42689955259732	0.272944535878979	-0.535090060341821	-0.633915616944406	-0.650834736160606	-0.343152217887356	-0.415057209068435	-0.0617994591383873	0.651375964045108	0.241373895264084	0.156115125217444	0.0350528438811031	-0.0543175931882708	-0.377606273213686	-1.13362241093491
TCGA.HU.A4GQ	0.554971951103807	-0.357402885379769	0.359864295166584	0.616267120168683	-0.257197822786727	1.63959642220798	-0.383840226653944	0.35076762187974	0.208478219364691	-0.232351283826661	-0.0976980232878208	-0.453878112499353	0.376593157794359	-0.118341745096079	0.376567610359272	-0.238176238205571	0.572124031355353	-0.042445446859093	-0.230073988265048	-0.150263560857653
TCGA.VQ.A8DZ	-0.0567227897101348	-0.996016233827898	-0.738305988553037	-1.04471721871159	0.762113158432592	-0.135269957051119	-0.429543644700818	-0.401261540956959	0.114324760912559	-1.11415029795468	-0.857991820651746	-0.600496271235473	0.92242695893287	0.23098971943203	-0.435253687958845	-0.303395337485045	-0.256949130076517	-0.800601683415973	0.228255738596062	-0.245083191591801
TCGA.VQ.A8DV	0.980867894607794	-0.477560261698569	-2.25632526624361	-0.175762736103406	-0.466122739709793	1.16835005262336	0.798993251232321	-1.71471096056226	0.426328082378214	-1.12198557124042	0.00624257509382129	-0.242872933473277	0.909121572332667	-0.912585095170971	0.633598182196283	-0.840136044361742	1.88293213099334	0.187953352326318	1.74998818416942	-0.718250403828513
TCGA.FP.A8CX	0.972490532343009	-0.780498321866548	0.308230546947529	0.0870516359656652	1.27464010072707	-0.909959647706618	0.311484076896621	0.322515802822995	0.671793721563628	0.233503387063193	0.319409641783403	0.716377206949725	0.532459417669017	0.0849274468938596	-0.333288245609563	-0.867580094960548	0.349477055160333	-0.207192882205209	0.300548466003857	0.352322244365197
TCGA.RD.A8N2	0.459363801285465	3.41663462451817	-0.326753724111287	0.173817253386859	0.966404563702921	3.07182604379855	-0.751291155996932	2.13348004589798	-0.00155680659806532	-1.09300133322874	0.103795100400516	1.23992848077496	0.345448699703457	-1.37982482028303	-0.657955086695919	-2.04399322808533	-0.447246843378914	-0.84386675587274	-2.20236477161491	0.0725188472697472
TCGA.HU.A4GD	0.815800527611777	0.368720095289624	-5.74757036765861	2.29071856559644	-3.65887915801107	-3.32332355289504	-5.21854508840237	2.13111910267583	1.90455060803302	1.636426227467	2.05349165639019	-1.2592590459394	-0.95208602497633	-0.48926214858824	-1.94771671694899	0.248259338143046	-0.572122763741385	-0.437108312754042	0.399818314124595	-1.57688147843818
TCGA.RD.A8N6	-0.699695282821798	0.693899530741291	-1.98433500814565	-0.0580303272274079	0.751180657345898	0.465462674746967	-0.0287737069501644	-0.115706462338688	0.404511258893615	-1.5593823047413	-1.2329812081946	0.0522029078773989	0.767104295091269	-0.562232774841064	0.778089335573104	0.0936490770374316	-0.565563572541555	0.0949122653557537	0.114388768950608	-1.25443564380568
TCGA.RD.A8N4	0.419208624753954	3.0437173654772	-0.671285473016321	-0.42424457239328	0.636334050609368	2.45866617856499	-0.628858951345097	2.28353254088292	0.131831145405058	-1.02876445706802	-0.336711953415772	1.91055149845065	0.142203433947741	-1.43839177839995	-0.162014858599039	-1.29089533006939	-0.992823122253973	-0.727218036540372	-1.96599484713251	0.243521028264944
TCGA.RD.A8N5	1.14936234458966	0.617632603267315	0.213821152431465	0.501497991100726	0.445046123950603	-0.294151224287509	0.139888349850158	-1.3818246202639	-0.395092885626109	0.985741515269592	0.738136639676939	-1.03930365382722	-0.227833963529999	1.64910733404784	-0.0841553448497118	0.103039837731322	0.345188035688117	-0.88177181635166	-0.407226346569198	-0.450486409493199
TCGA.VQ.A8E2	-2.75727979115754	0.558300547593947	-3.6605115571978	-1.9216012841466	-0.398271388854389	-0.198229206610263	0.0724116362355234	-1.68600657365255	0.319469105989048	-1.72473243092106	-0.00831359291787667	0.15754806565334	0.965658986417508	0.285741352408716	1.67211362756553	1.78099727004564	0.130565396999848	-1.30542769603374	0.116805728727304	-1.52799802424742
TCGA.RD.A8N1	0.164850934444124	0.460492625968519	-0.146144525664746	0.72118561939166	0.00242235903849394	-1.52051704590625	1.30219979972312	0.0870554724585419	-0.490401084515269	-0.653583136841127	-0.0506041109885019	0.808513149546483	-0.469795161298442	0.921917119647798	0.452503715583764	0.332505836058945	-0.184103119303346	0.14779216253479	-0.204490033815767	1.14553072806117
TCGA.RD.A8MV	1.07126722044641	-0.058768218104866	0.0735686694295451	0.694652572919519	0.050976395134509	-0.819793113390549	0.841142712342206	-0.427292400072501	-0.337984932937068	-0.0690926093518477	0.225852888219586	-0.0788975245162071	-0.0622057915656876	-0.0691117453767286	0.253399511461623	-0.558894052935551	0.280003032273964	0.310742658822521	-0.983520843752423	0.233036621659592
TCGA.VQ.A8P3	1.35412610261598	-0.377807036046628	-0.102243979522968	0.377104091799369	0.290982134503092	0.504151564407989	0.107961359377328	0.143790034608737	-0.435578481861682	0.43992735451222	0.356001633210703	0.309857745897401	-0.221656590494907	0.97792020504383	0.393282821085332	0.372566116642742	0.953139339430868	-0.0741420226681473	-0.519617894353724	-0.217719823630707
TCGA.R5.A7ZE	1.15334598979205	-0.752887887728654	-0.286466178774279	-0.298637128138861	0.794659089234707	0.35591215895456	-0.709116525027022	-0.751280335422983	-2.73188920635918	1.58214792845923	1.56480572337676	1.10078605281485	2.72016517008569	-2.73112802684035	-0.108944461621683	1.66598910787808	-1.13832414462778	-1.41354001176372	0.620227424822951	2.22641850310835
TCGA.SW.A7EB	0.792784794112071	-0.12542943213228	-1.3903835827459	-0.275311860798122	0.189571206404654	-0.436027605329914	0.533489273903285	-0.887659022733988	0.679759017888428	-1.29413122548343	0.241311479874208	0.651041355804112	1.8551477319188	-0.577048410470391	0.884949967852233	0.287645734184794	0.626905827100868	0.582009257834469	0.900759618841605	-0.997298887332896
TCGA.R5.A7ZI	2.14729939034096	-0.533182359011307	-0.183741614119508	0.0929755822659752	-0.585495803355374	0.111804486208385	0.614352440883674	-0.161240169627226	-0.405922254417328	0.199832736811914	0.269794727003056	0.237611294886769	-0.301227177213492	0.103028654961568	0.382018822599135	-0.287808166387513	0.135812895780421	-0.144358936207604	-1.021349705046	0.183708177228466
TCGA.IN.A7NR	1.37021781599269	-0.00847062083319546	-0.181871699835703	0.334399181616499	0.571620492730996	-0.04897062749191	-0.147014128924126	-0.220855206046229	-1.52995308141262	0.638797670981811	0.349345932935027	0.851704305196172	1.195914551981	-1.08137174048889	0.470635922632519	0.456112435849621	-0.0114670603104174	-0.159371514975037	0.694105804898799	0.230416267036125
TCGA.IN.A6RS	0.871601529130061	-0.805891895169996	-0.0285757736966139	0.243076221769513	0.00358574272591274	0.849757106514769	0.00544259632872637	-0.426881218533746	-0.173990853354824	-0.252167955959656	0.179343827002505	-0.575322240744311	0.381273899474973	-0.154113289455766	-0.614965900534446	0.235813968407129	-0.761570130475674	-0.474565986494387	-0.960670541319194	0.420086948148333
TCGA.IN.A7NT	-1.22785782419172	-0.326806340428094	-0.892303541125277	-0.995847058165519	-0.757147196606878	0.69290231948675	-3.13882572259872	-1.55501262262129	-4.42902947495844	-0.236041319041223	-0.983696872143092	0.601547416371267	1.93429977374517	-0.131645425962608	1.31812415983618	1.72187539368765	-1.19379193885306	-1.16654825557548	-2.4715557979779	2.59697937710484
TCGA.R5.A7ZR	1.3191954661602	-0.935372185695902	-0.183994899592445	0.0716105217875769	0.293239441484655	0.237899634294173	0.155062675256592	-0.523184085655924	0.806362264204666	-0.413095151050424	-0.0719642388198489	0.636826168042304	0.544417786972164	-0.478534819786564	0.162723773155229	-1.07527857105328	0.523264224324552	-0.20237594930869	0.462455036449906	-0.0541503196221669
TCGA.R5.A7ZF	0.269921368109824	-1.12854766005883	-0.720802110153873	-0.346362090001888	-0.73580783582461	1.69287313516133	-0.647964323197421	0.268932932539591	-0.781453068002723	0.0654140521052783	0.0202946930688841	-0.554759131036166	0.320583273620546	-0.00561216744392677	-0.777290073085192	0.257012023702963	-0.795247334362482	-0.131622587098885	-0.0282649608177018	1.8622354008953
TCGA.SW.A7EA	0.834862289903842	-0.911432040931917	0.636138410290532	0.039341614440232	-0.571235978986234	0.754177882724419	-1.05891716709933	0.184833786212049	-1.08975623035589	-0.145149790962353	-0.962253101771099	-0.540365121334612	0.588197618612603	0.377601574635452	1.36966188768588	-0.266271634801078	0.236314772411381	0.371857858380314	-0.179513259227784	-1.38674029266682
TCGA.IN.A7NU	1.07289200881371	-0.216591006773347	-0.0923970861146112	-0.117988307652456	0.196769772096414	0.0368872137350667	-0.999108997001854	-0.407848201386507	-1.75542604392296	0.153181588970113	-1.64889443995054	-0.622750030897053	0.264225962085896	0.30345066263186	0.306991886826578	-0.425344704381514	-0.192363391164035	0.477072780940492	-0.26433468875926	-0.730915134361585
TCGA.R5.A7O7	1.89949408352282	-0.28398337466578	-1.14912586879733	0.401654765705527	-0.427972001068614	-0.31725057857137	-0.498566840347318	-0.0816030577524138	-0.0832750963956946	0.828384205839165	1.15971031620669	-0.050240877875139	-0.14859947317723	0.483852017814768	-0.527867919752692	-0.61084604020179	0.493417444155727	-0.565254886755143	-1.08958163031531	0.198724143551292
TCGA.F1.A72C	0.628276667817304	-0.462805143160228	-0.0636095709960748	-0.219672206926882	-0.332727743111206	0.0944920888278548	-0.690556075850316	-0.236788411271718	-0.203364292080856	-0.15873508361506	-1.17316372958991	-0.580989841958187	-0.294822730630805	-0.171817204569032	0.511401267065623	-0.413341005216825	-0.651857456810558	-0.546968012195364	0.0129111809852971	-0.761207474738388
TCGA.IN.A6RN	1.45328354654744	-0.235729915242853	-0.663160619474796	0.728891012390615	1.02741610263231	-0.156329517289472	-0.271204133397648	-0.526044973215871	-0.500372046112349	0.349462568701391	-0.299594855731006	1.66084915202299	0.010715630129037	0.741565645655142	0.432704857259122	0.0203642180271787	0.820250197368348	0.377522241500363	-0.458346694608613	-0.618585300177776
TCGA.IN.A6RJ	1.70312792941255	-0.0996495377000588	-0.208085263231707	0.166549647244063	1.12165795444664	-0.479491243427106	-0.608674094007617	-0.103768530479561	-3.88942387579835	2.16300188332144	2.1664908339217	2.03924559004868	3.84152197017831	-3.39651464121709	1.25939212953304	2.9203706005859	-1.56452929362937	-1.06585808155866	1.80641262004165	1.59538451433256
TCGA.D7.A747	0.923167253934861	2.00401510577846	-1.08234481897398	0.409397072428852	-0.271403335675813	0.845687279158228	-0.834353810015689	1.29210704878049	0.245605497135499	-0.0744155072693999	0.145814691083682	0.208868934649367	0.0773612025068485	-0.982203891965219	-0.715666798628465	-0.595877807968826	-0.752527488902694	-0.370699890151567	-0.845008238201271	-0.438320526227312
TCGA.RD.A7BT	0.12347663886572	-1.40910669073844	-0.590497270590024	-0.217477023827086	-0.0567216641442479	1.22422261497482	0.720643192338978	0.22361378606621	0.704991105962039	-0.724746924604499	-0.260913929129889	-1.29364559289683	0.939058938169955	-0.400206255397942	-0.7823545541716	-0.395283998449235	-0.249461939721842	-0.481950770957271	0.74216117853572	1.29822603307714
TCGA.IN.A6RI	0.0659306554053311	-1.3570220091995	-0.209689109254929	-0.637666199633402	0.530768988045981	0.162467831439376	-1.12134580555889	0.252182927074888	0.957064315683074	-1.03641766083464	-1.77005970250274	1.87632176826353	0.0657967260645822	0.188948967606773	-0.0469230546839165	-0.226362063360868	-0.548670650699082	-1.4105608593946	-0.432853780529153	0.138959060234666
TCGA.RD.A7BS	1.09465723165414	0.599046978541779	-2.07120357931564	0.889617557831488	-1.56302488112781	-1.58907456929402	-3.55748984578431	0.159239140835358	-0.460553998332439	2.09067537521454	0.574196343026816	0.67430791177491	0.630376410460772	-0.920377951303053	-0.255122081952742	0.724463196888869	-0.982919052725096	-0.709072210712184	1.11032751963064	-0.331511238164661
TCGA.D7.A748	1.60159769020219	0.513069904700759	0.621930411244945	-0.22485712473668	-0.384072975655832	0.0512989808717394	-0.423061589966844	-1.74366076305429	-0.212774906619561	0.519863340558486	-0.221888620471098	-0.705027064331503	-0.26732651732794	0.186541723822853	0.196197782072339	0.274537050173829	0.112883646276842	-0.240871699618378	0.310918422728774	-1.01392166508067
TCGA.IN.A6RL	0.724084023935506	-0.486754382033173	-0.248722865036622	0.0646013540329934	0.967534852704235	-0.15840838679945	-0.649983882163858	-0.41917349986622	-0.287040563470243	-0.143602408273823	-1.03005644488973	1.12881394225738	0.0643313533354528	0.107006556839272	0.234600491363304	-0.545536733273163	0.421407206451846	0.539387395417312	0.566993775446807	-0.298687037306025
TCGA.KB.A6F7	-0.379710925630436	-0.703367714983031	-1.10275606768385	-1.01790166188205	-1.11153759536556	-0.51196680587928	-0.632169005712737	-1.17012031906109	0.693472638023438	-1.97376874141601	0.506511758828615	2.55557074840353	1.15316259144893	0.297663604542739	1.45041609101015	-0.917618635387324	0.559847550881814	0.437509131740015	-0.485326973719468	1.09967736320607
TCGA.D7.A74A	0.91138318525706	-1.01149750231976	0.0193741882288681	0.128325676896118	0.0429043251301632	0.885163848019132	-0.0425844863185871	0.318919372818929	-0.0256459037032161	0.276119789316018	-1.01668805948645	-0.207821232512827	0.334643995541883	-0.639376026913332	0.13170832825912	-0.611216281793432	0.467410448589197	0.849023689352754	1.72416063578249	-0.537901493768419
TCGA.RD.A7BW	0.410145058430406	2.38681925626769	-0.699495260572644	-0.218997885372796	-1.13913421900011	0.654595789851002	-1.8267373270561	0.344596904670517	0.0567743842325109	-0.189860802525862	-1.04312367931548	0.224091088901434	-0.415256868319799	-0.628060626857727	0.15536167507175	-0.506843091555055	-1.14017929106896	-0.2729055039765	0.390019712339384	-0.588947881940159
TCGA.RD.A7C1	0.813157227823041	0.072341110783743	-2.97039040066255	1.05030987723198	-3.54488005150422	-1.97097051764576	-4.38035012892387	0.922504606398623	2.01127113918544	1.99022059782929	0.862944370715396	0.357028483953763	-0.529270633846931	-0.225819059377347	-0.943592003114663	-0.600063182729323	-0.991129044955508	-1.17049400613981	0.737264807301473	-0.206724122519231
TCGA.IN.A6RR	1.03934764442909	-0.476024148148882	-0.738659279214308	0.522426357390059	0.333697182111399	-0.162852925306607	-0.9362930786213	0.0264004331104921	-0.33844393640345	-0.0229349225970866	-1.1779524244071	0.600555198621925	0.0155551824927141	0.622676433410272	0.498606409632153	-0.683465442177079	0.26965445159663	0.123428513259396	1.00667306345184	-0.723849866757504
TCGA.D7.A6EY	-0.216678374704268	-0.141424052126251	1.1376893183518	0.127510997124282	-0.536517729171594	-0.266877701352427	0.320283924639898	0.433364476426792	-0.187679507256235	-0.124295123442888	0.265447075739445	0.490400715428562	0.12335438872556	0.109748436248436	0.421326050419839	0.314171455516082	-0.109873177635994	0.698293346663355	-0.765445824920508	0.00230404361402091
TCGA.D7.A6EX	-0.113685026163418	0.0941855330283703	-2.19621626753768	-0.860486615627553	0.0207768452496658	2.17918299870607	0.773699415811791	0.380161070344501	-1.19357490440354	1.91894182787191	-3.26332082809236	-0.72964835973973	-1.25849259463208	0.928904811350594	0.290866396939466	2.09785401068687	-0.482805574402493	4.29308686479863	0.659970440787872	-0.257682608182322
TCGA.B7.A5TJ	0.845073335755377	-0.622031185256315	-0.30274616570449	0.0375737230322146	1.22431310356622	0.0174744494329023	0.838000584853369	0.62420179077863	-0.137616826926344	0.173908036174661	0.300075675292235	-1.04839215316698	0.336841973622669	-0.12992262901656	-0.62260121827543	0.123476097401287	0.362731856942919	0.229281930200442	0.0343155329556597	-0.214800994082119
TCGA.MX.A5UJ	0.347565614701772	-0.0789962900351612	0.21933328437569	-0.251441182946384	0.138094779203228	0.55619189118683	-0.0221422013750197	0.999906400413036	-0.0689336152135182	-0.210269781897479	0.290367632899782	0.302188561994618	0.121897696477998	1.09476876100446	0.660347040698553	0.822186501382112	0.442555843759995	-0.244814833144031	0.201622748745215	-0.489055134618421
TCGA.D7.A6F2	0.540389146376447	-0.0916914901512085	-0.61361834999784	0.571722997265414	1.03818404579822	-0.978026758765726	1.32998996070389	0.492063595848545	0.0733159762514531	0.0126312869156988	0.22824469460648	-0.849708761551707	-0.341638875750148	0.460384567827238	-0.515738353784074	0.313976193544386	-0.883895533050335	-0.580676821150791	-0.692112686440968	1.51359477153886
TCGA.B7.A5TI	0.234154540138488	-0.496805028960201	0.500950254714769	-0.430245643067316	0.678663348868434	-0.240674545147406	-0.252352610570414	-0.244221916822552	0.829690701010487	-0.513252879357475	-0.374075839096203	0.379592844231777	-0.22124479170048	0.0124613862558594	0.108419330911736	0.151350834776168	-0.225853445126058	-0.74863726307018	0.371582953389544	-0.506309028349586
TCGA.B7.A5TN	0.0945492150540565	-0.0114986979850753	0.206416600716431	-0.702154646976758	0.798118142177096	-0.105287549421454	-1.1196014219966	-0.536126450794067	-0.672081005037625	-0.456944774165494	-1.63640660166833	-0.693314536894008	-0.443715175171016	0.879374775038508	0.53094320028056	-0.138905061313546	0.120399472413744	-0.270390293466471	0.55853994667295	-1.12853510927771
TCGA.MX.A5UG	-0.862592336977137	2.43919305456121	0.814786713680231	0.591346392776015	-0.0920294136013101	-1.26330940649391	1.08892448486273	-0.0345326615086247	0.0376972597447636	-0.0832790276148643	0.576705364529388	-0.640138013860039	0.741710401918345	1.08625900186108	-0.0796541652252987	1.14561344544077	-0.09282686484697	0.0241926076745228	1.17063820760206	0.373685894565677
TCGA.MX.A663	-0.381087299200215	1.26533160160196	-1.09153676063625	-1.40826265046642	0.241689346272741	0.0238081842444635	-0.0853928047387028	-0.699400722691564	0.866624681841594	-1.32863504914654	1.35575509089008	-0.123783097355206	1.68558741169965	0.59340060119876	0.878781242155289	0.697310292430209	0.921887057860589	-0.502450343587699	0.980277907456895	-0.266408577242638
TCGA.HF.A5NB	-0.680729534592353	-1.27104056616451	0.829689331977217	0.392254176566538	0.646804605181827	0.411068092627793	-0.703908571857839	1.77659727489174	1.00144200437966	0.389778653957211	-0.983163267981374	1.37357143389368	0.501711271053738	1.04616022618656	0.894767348624344	2.17175922983273	0.931259991804908	1.34115683459389	-0.00508857436180799	-1.13457992788992
TCGA.D7.A6EV	-1.19431591143699	-1.70220224973946	0.352743848917011	-0.269315700666472	0.687396927575807	0.309585751891196	-0.991474319105347	1.22768857458623	0.168719735417275	-1.23657875743006	-0.920313876202097	0.567313565142424	0.875256446540262	1.44252262438295	0.0808144120269616	-0.624864294425618	-0.281306328156896	-0.817916954672039	-0.110782587650055	0.975542002359253
TCGA.D7.A6F0	-1.60769859678892	-0.727424718989346	-2.351730778446	-2.54599945234633	-0.681035116723109	-0.337303287788428	0.333516047406134	-2.35221151279073	1.01217456687059	-4.15783350243038	0.678161443320481	2.92631136670674	1.29474037210045	-1.14062640756668	2.04416037539126	1.01536013585143	0.655854676517432	0.300610621020131	-1.56468418163383	-1.33681592915689
TCGA.MX.A666	-1.09606691635546	-0.174656936485346	-1.69328310780306	-0.123983956941103	-0.162597891775366	-0.71675436625148	1.28496009500048	-0.114765986284369	0.211690902576939	-2.07199475487094	1.23997797310268	0.707211054864455	2.01075457050103	0.745733230926205	0.220052203379426	0.381314864398318	-0.0890323712624986	0.415039560606791	-0.285178917148719	1.17428401847365
TCGA.BR.A4J9	0.951023373920784	2.39727780511495	-0.380884262788945	-0.0420214031780943	0.725110690009038	2.10286461448818	-0.144665723390584	1.69983793732778	-0.221879325798302	-0.571221362812004	0.113671805944633	0.663822726903416	0.13125350376592	-0.712471900015688	-0.344850420319022	-1.35687187835853	-0.000844812979884596	-0.308901620776357	-1.08274464249382	-0.162503985451317
TCGA.HU.A4H6	1.69271590079596	-0.246151734866656	-0.455666892422606	0.471087766710282	0.152769804875549	0.0360622568339182	0.748757296868813	-0.185901264516471	-0.466858720162456	0.0871336064679606	0.431896818793277	-0.00482744317786362	0.036118275298058	0.47794175241017	0.0825458668041873	-0.953658511525272	1.05698386333546	0.321238977017382	-0.255377842991855	0.0787735166319976
TCGA.CD.A4MH	1.17280714146546	-0.300825497981948	-1.53759379038014	0.576892740150579	0.54831672256764	-0.00314728208785283	1.57826864958449	-0.583425153792193	-0.193271313062733	-0.776756958747029	-0.0499940603743243	-1.04404388006345	0.61930514965971	-0.237435139912167	0.483667482766652	-0.343887499692141	0.417856246632402	-0.644260359186802	-0.748593980511502	-1.46075982387768
TCGA.BR.A4J5	0.762068536102049	1.22666353383471	-0.0803870711230564	0.223665358695624	0.360677812619519	0.650835899351062	-0.334367534965633	0.218443008845155	-0.323833457307734	-0.034396803762395	-0.0887911997490361	-0.662615529583429	0.208280430269836	1.10573835831104	0.0830798179424234	-0.269821787952428	0.835859110703122	-0.66702801415483	0.318353231114816	-0.377902117361676
TCGA.EQ.A4SO	-0.149079491697434	-1.06800435468721	0.417009785716234	0.337831231919515	1.05362099141127	0.709522403519151	-1.1399344309029	0.318380696424939	0.987227738008341	0.344762940767923	-1.66054239809124	0.927886115649337	0.42865194247884	1.01471138133379	-0.589624030051847	-0.1077682838823	1.06453707605018	1.05343640423145	2.65193818435032	0.773055765364624
TCGA.BR.A4PE	-0.267934364252	-0.938307419905621	0.593895345875807	-0.46403383690384	-0.512747998300647	0.430661325585688	0.116179836019503	-0.299609201713055	-0.168110746503921	-0.079863155442119	-0.0383970109514639	-0.0619852186591579	-0.920741458048943	0.112941077448534	-0.327087162079566	-0.787804896351459	-0.0368954742675628	-0.605891386409655	-0.338708930079151	0.982477521434489
TCGA.HU.A4H5	-0.868254775727705	-0.47038772407713	-1.13275020205831	0.0709724359500369	0.106754542011458	1.05937955692141	0.800514423462326	-0.088415283841961	-1.01849770992995	-0.85569140758079	-0.710914024847792	0.261677053198027	-2.03190579882836	-0.0478492970286454	-0.728624763558754	1.1303089757329	-0.644333450675711	1.03144862707672	1.31951456598775	-2.00011095666579
TCGA.D7.A4Z0	1.16564939050871	0.469840633881761	0.34596743084605	0.824921157122998	0.804052389475138	-0.514929407454558	0.388321267873432	-0.186724997131668	0.1005902948071	0.548865429870973	0.649618352905249	-0.0475627144096984	0.598727292377822	0.48463247666411	-0.312546941398663	-0.206819310440038	0.479607447846012	-0.246831165011001	-0.128335080241634	-0.514778285536167
TCGA.HU.A4GC	1.1896808980183	-0.556820237370487	-0.380529757923091	0.444474719516773	0.668691309028205	0.162383671960354	0.164822726554268	-0.137514580920721	0.214158121586201	-0.348612263567779	-0.750017064606932	-0.28092048755408	0.0981587119978036	-0.317031663559922	0.0234503656901113	-0.593272121775502	0.504536954587586	0.0378086969586433	0.445782435605107	-0.315748848539061
TCGA.HU.A4H2	1.21651048198814	-0.605656938289931	-0.375455215515249	0.202492333309438	0.492501000557649	-0.245537743903113	0.517983060013484	0.341421035385968	-0.297123645815675	-0.0921725966905748	0.284586267475628	0.404549963128251	-0.238550203816346	0.727391530381455	0.0413815109356997	-0.747754208449403	1.01643787552576	0.360736746475369	-0.573764916027522	1.18348423311448
TCGA.D7.A4YY	-0.137596626614816	-0.312992502451177	1.00180168820321	0.684466212653671	0.239661931960666	-0.190248304676356	-0.0401042123911362	0.501649773296841	0.218836317943798	0.0346367591291739	-0.491550141957675	-0.264701883261949	-0.486723571816923	0.10806465697882	0.405971002453043	0.844317474332459	-0.10033881004932	0.282103916989357	-0.446875268998758	-0.342415325344884
TCGA.CD.A4MI	0.934417528339489	1.03893247666933	0.305865058854128	0.332089936456544	-0.68861065832483	0.637300278826129	0.0361350349333906	-0.304139105467576	-0.607151928743784	-0.567071639846908	-0.84211821817899	-0.323979885892093	-0.474096288944775	0.0871747263819905	1.01392657567029	-0.193950256856574	-0.0768601132563339	-0.0868765309344328	-0.453219171762514	-0.997906567114005
TCGA.HU.A4G2	0.854882222067546	-0.631499333115567	0.141767045182411	0.789206203747021	-0.411641381025267	1.02214100319394	0.0825499227237769	-0.380680891368568	0.294618030453685	-0.409067474003218	-0.621378533346792	0.170423659618294	-0.179573125883668	0.32230149014441	0.668509798494035	-1.03692607136637	0.664633940107908	-0.655994811692311	2.17362794094298	0.0373080792809764
TCGA.CD.A4MJ	-0.396936824970119	-0.951476265455234	1.06332050207189	0.142915489251301	-0.0636152352702243	0.727622510778751	-0.72773620474825	1.04763803577351	-0.631633537978996	0.29930007234562	0.543656373412483	-0.446043857477296	0.590826816244519	0.775196805566545	0.673064994004535	0.33805797035071	0.550666492462578	-0.297344747938463	0.125132588084079	-1.24665397928673
TCGA.BR.A4J8	1.46539170851926	0.249619964408426	-0.708893480343923	0.220349317943792	0.605319884961227	-0.0526703201886876	0.590512937197308	0.639792932604986	-0.409202615370903	-0.182682724993292	-0.107118907093004	-0.728155683239361	-0.28034510392376	0.385839725100065	0.518819294583249	-0.422524103158231	0.0866636455453986	-0.259503407160546	-0.0535801280133899	-0.206018738831793
TCGA.BR.A4IV	0.264208413598825	2.90162455285015	-0.162922048335759	-0.427504715902138	0.545953944405218	2.07024684609	-0.87371705729081	0.89859035666473	-0.23993401119341	-0.618000747651375	0.262594232600872	-0.0581716088523316	0.126678249233981	0.63504130188706	0.00768233277760627	-0.955012328868929	0.204061110599791	-1.09539977682574	-0.324842728754111	-0.30325977825828
TCGA.BR.A452	-1.31833673880136	-1.22029522218428	-1.6542778877078	-1.33207342584147	-1.11345476820971	1.84081677743876	1.21901054479912	0.805406502274238	-1.48719192888137	0.62557958222112	-0.127200880120872	-0.565422112429941	-1.36797876175341	0.214478491894914	-0.78697904809856	0.885351672844215	1.47982887678314	0.532894589384552	2.22202490040433	0.948682638163639
TCGA.D7.A4YU	-1.06311307114027	0.47071443069704	0.609000944216938	0.970513567685531	-1.3054296084036	-0.294500697720101	0.867017332369064	0.449701305091776	-0.736675212389334	-0.710587350254401	-0.533799555710628	-0.785678853775653	-0.0783777940659153	-0.840134622950372	0.85543509781332	-0.621316176847758	-0.168736662508159	1.69381339103523	-1.32360805320051	0.82646014338417
TCGA.BR.A4IU	-0.0602029922211954	2.26563401162528	0.0857712185383639	-0.04420205817846	0.126877404347383	1.07187596875027	0.0232189252089191	1.59122175029542	-0.0278218640806756	-0.786177834140381	-0.492348609934247	0.152823071200194	-0.0315252532636049	-0.344424503536796	-0.289523729377237	-0.412670159025681	0.102497206210224	0.157916787569819	0.0622031628794509	0.671055263831025
TCGA.HU.A4HB	0.71092644811852	0.230603147554598	0.130280460894435	0.985623434783767	-0.313095307423529	-1.19242403661195	1.34631735198891	-0.103247053596165	0.190298269012203	-0.636222935246953	-0.812947151839482	0.394387118197385	0.936222691635855	-0.539919011744354	-0.333416958552438	0.261224296341773	-0.20265513353503	0.579585206384355	-0.371765185211126	-0.220463070579142
