PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17
TCGA.AJ.A3OL	-1.95183150707121	0.215171359863761	0.0292891056030256	1.17613044851449	0.871520653593178	-1.59870127303392	0.996745273921482	0.188828608971269	1.27986409679623	-0.289957087699852	1.01411889657703	0.669710176752706	-0.00952715565566887	-2.37584769765488	-1.56213523145338	-0.351373334380269	0.959696179447834
TCGA.AX.A3FV	-0.759957717597381	1.30315464320532	2.11563790748044	0.520385630603587	-0.193905469882271	0.65204572774584	0.119262228969306	1.94031409078101	-0.828126194913555	0.85478293244575	9.8431687330538	1.43496837422055	-4.79869945128103	0.967457446114491	3.70973852373238	8.63773879597272	-2.57327307949711
TCGA.AJ.A3NH	-0.75878552884749	0.539809099152957	1.16303000248775	-0.0751611372610077	1.13544255185871	-0.62860738296413	0.13079610648284	-1.62940269561476	-0.419816014272366	0.346668024218294	0.649200017265512	-1.17571433355286	-0.550514003494471	-0.102217378934599	-1.00557403225092	-1.13597609529873	0.618219392318385
TCGA.A5.A1OH	-0.949441475919159	0.927852694017478	2.65769397480701	-0.850991208448261	2.56544561848725	-0.312410742291326	2.58337737375126	-0.408746970861659	-0.612929876344479	0.898388947202193	1.70562243276598	1.29184073411596	1.58320241450271	2.11271350962639	1.32166969852202	-0.205273746504267	-0.497567617763874
TCGA.KP.A3W1	1.45932762367235	-0.52316123578379	1.37090846092912	-0.651661967840268	-1.04983908105581	0.600694730870267	-0.664135519508542	-0.531613261637609	-0.252996239767196	-0.0492624776739258	0.105686158268977	0.953992359817012	-0.494628912565634	-1.16723005379476	0.345186387901577	-0.883983427168326	0.78056609960743
TCGA.AX.A3G9	0.0869138107819446	-0.394610195179124	0.991364628103045	1.98131903650401	-0.957074892461715	-0.77460697277374	-0.340814132627934	-0.215070096027454	0.463310155542541	1.0452591807448	-0.349654433857606	1.14809397975144	0.508546325118938	-0.197521045093591	-0.190937472500897	1.22747616246628	-0.678305828629254
TCGA.AJ.A3QS	-1.05125473249175	-0.203646558150999	1.31261257309082	-0.0142700372314	-0.497401971283201	1.15626635497349	-0.593813238173921	-0.614264729192542	0.172418881834288	-0.802740716220397	-1.11358182045311	0.775356397281385	0.363305756490782	-0.213631155970993	1.40550189934083	-0.759908782623151	-0.101583803293231
TCGA.EO.A3KX	-0.985588797972288	-0.294065287435568	0.365701069164033	1.66375193932554	0.455797551102431	-1.43758508696781	0.0104551141539879	0.846008001543299	1.29757676604485	-0.41583356409756	-0.229860052331758	1.25992844157797	0.349119778918333	-1.24455595960799	-1.18502202948872	0.742575101318222	0.386840353026145
TCGA.BK.A13B	0.00345396547997692	-0.424446481921666	-0.321432906619606	1.47670489170223	-1.67527766775224	-0.502663963472971	0.438815443655047	-1.09894334205606	1.73149238556743	0.627199037939094	1.02625736446577	-1.42042477951713	0.39900660588474	1.26969431257592	0.518979432590084	-0.633229720838927	-0.605274615273796
TCGA.AJ.A3NC	-0.526558314901521	-1.40441144736375	0.050847869059676	0.753715785721168	-0.285662219271959	-0.807694982511038	0.487305068084588	-0.939601225543782	1.62772239789658	-0.182602314118412	-0.0945236556670888	-0.178475042674722	-1.65884321077664	0.663359282996874	0.688828676267294	-0.47762090429121	-0.382427524004059
TCGA.AJ.A3I9	-0.571033703434396	0.255975280536173	0.326390458950824	2.76317551900273	-0.00332289767619476	-0.192321039140752	-0.462463191029317	0.471928360777563	-1.49517098645487	-0.536398033192711	1.34714347765174	-0.993747496967525	0.904381110368863	-0.473670901712374	0.68929686754761	0.67440050567485	0.286185565052122
TCGA.B5.A3S1	-0.882813651183143	0.0776754588572784	1.44867028116558	0.11282781298994	0.0148747275310693	-0.00647882044308578	-0.126212548321428	-1.18910909042269	-0.33842208016059	-0.752765083198533	-0.799295991302012	-0.0169602716987991	-0.407214639651699	-0.232364564793664	0.623640358773668	-0.441709001240061	-0.54004296115881
TCGA.AJ.A3NE	-1.23026567208104	-0.272846620588727	-0.0528669696837999	0.320975791887782	-2.58811239695944	0.103519840570113	0.067119810737588	-0.815877328812872	0.773799748459856	1.44590334509776	-0.755322900468385	0.512916294891298	-2.0218994342222	-0.230616786929752	-0.595672885048899	1.65079160312369	-0.662333246858801
TCGA.AX.A3G1	0.414386476146896	-0.627749255055977	1.07375580460286	0.416581217198679	-0.458882864297433	0.273650019269268	-0.477773906099782	-0.355452062177763	-1.00659657882742	-1.32621942067955	1.32996170445685	-0.499450073439854	-0.344230030374948	-0.691446496583326	-0.183643931998608	0.265128539404647	-0.0670579696643203
TCGA.EO.A3L0	0.0531781275340687	0.148191658440033	0.180681924888641	1.01158987918671	-0.214622540943304	-0.2612543372386	0.00482813520923238	-0.226957534121073	-0.73721803132466	0.403116157669757	0.0486509355796402	-0.54583176990518	0.184293150592307	-1.21005841122276	-0.553042315591523	0.652079816232294	0.127721491180311
TCGA.EO.A3KW	-0.451088257652846	0.199989541196604	1.13957963569436	0.805562527794851	-0.566919707095307	1.110570558915	-0.74846607006608	-1.04084896169791	0.180810793530109	-0.485064743174151	-0.394088174239451	-0.523458086989086	0.302995919595086	0.25691247054802	-0.37965562233606	1.48745324626211	-0.544254595252354
TCGA.KP.A3W3	-0.163979896606508	0.114348034932965	1.79737341043245	0.724761380651209	0.501469806792532	0.285813762965977	0.383640432042297	-0.880209784148482	0.327495900022922	-0.901010775214844	0.528587021660964	-1.25665358722989	0.215343999820481	-0.586596955891442	-0.654888341821729	0.224154839632783	0.853139530895716
TCGA.DF.A2KZ	0.937850062326765	-0.0331146742415237	0.0653094642368048	0.426299549844474	-1.12663692303426	-0.172722764464055	0.453698500065866	-0.825158219944347	0.864380167994558	1.39070435664704	-0.0953404822797173	-0.631876888158106	0.136152226820083	-0.255263762007433	-0.584065152665613	-0.464596063282237	-0.471796667564661
TCGA.AJ.A3EM	-1.19629758888304	2.102793377696	0.812281418405365	1.48771725059908	-0.212073254393567	-0.462857979990467	-0.783893620771111	0.943348710093772	-1.51988803011812	-0.356567511241338	2.12047461184416	-0.868000776455629	1.14683785713893	-1.82396911624988	-0.15182217583837	0.156262401631124	-1.37515091757207
TCGA.AJ.A3BF	-1.04152422282383	2.01567772425128	0.742690174459398	0.173705717141799	0.944963976265304	0.460038640119398	-0.270866070185507	-0.295570123257117	-0.334570921822539	-0.158692325311634	-0.582605831261958	0.0823119540825533	-0.325730857996184	-0.709790604412014	1.51537684085405	-0.597782324559703	-1.70069901513633
TCGA.AJ.A3EL	-0.284901992521648	0.44528962860297	0.874317559033635	1.49078610414343	-0.579184904774565	0.284571726278087	1.11842046341026	0.296566227786745	-0.450325935379058	-0.715758934756606	-0.725299349836733	0.345266113262527	-0.48072120122994	-0.58964384451776	-0.914094320322902	0.851116353055694	0.0630159504289392
TCGA.AX.A3GI	-2.71490461233569	1.42878289483793	0.993039902151295	-0.249783845232657	1.23780278701653	0.43764994228076	-2.26176922663065	-0.58009046164306	-0.400414512144193	-2.25940687068146	-0.248950890975926	-0.34215487374198	-0.787425559789427	-1.61704491281961	2.00487959408378	-0.612330289906609	-2.12641260138016
TCGA.AX.A3G7	1.28884669188127	-0.675919544655478	1.22786211714871	0.010003212262773	-0.174593093414773	0.235917197852594	-0.573525885049507	-1.00080794454908	-0.424291194818083	-0.0362395353638545	0.166763829920425	0.0400452619121377	-0.333709360168059	0.136073831084505	-0.362063780529343	0.445330944451307	-0.552925588898168
TCGA.AX.A3G6	-0.595989837109829	1.23086266236421	0.738148161075339	0.875435726239893	0.469614781560759	0.0542734353595617	-0.76505642546311	0.0546442856805754	0.653942178133477	-0.779614054253549	0.354317727274702	-0.801000241351263	-1.45677111237844	-2.76222318956946	-0.778710767881443	0.232706613265431	0.0328474497821003
TCGA.DF.A2KY	0.437090977159499	2.15602692758379	0.466202203537903	1.27075927438281	-0.660798301124501	1.38645091181729	1.60190517628362	1.95435507738286	0.233531723031902	2.0563309683663	0.550102066196482	-0.572079096568542	0.747584819155008	0.0190982230019525	-0.429416096798707	-1.43507252248477	2.31743152761049
TCGA.AP.A3K1	1.04672082230619	-0.20863995528387	1.21301345306556	0.302831112147648	-0.417422025413941	-0.332634351976725	-0.733095172055047	-0.742592544780902	-0.106972783184836	1.02395379030295	-0.362622241320747	0.901608297425351	0.143800631957293	-1.18207291388536	0.283999267904285	-0.168606716794898	1.139361715387
TCGA.D1.A3DA	-0.265530143564348	-0.29477385830553	0.0139364158918651	0.282687301854498	-1.05100962013099	-0.0247661627623269	-0.0328694592783934	-2.08545930474373	1.34479105381272	1.63051373769143	-0.0244695053057459	-1.1610612571941	-0.0711899089281079	0.0453638168131896	-1.44930945817112	-1.33776841998754	-0.535879609131542
TCGA.AX.A3G4	0.313847950038517	0.339703256748862	0.682040535924415	-0.143107413078197	0.636423766451471	-0.533869630216432	0.546495693904411	0.266903291927563	0.0770376797776017	-0.175699990070561	0.349127955176147	-0.277808886732021	1.31677925461235	-2.15968400603364	1.27919562390943	0.930412938043897	-0.553997213638025
TCGA.AJ.A3BI	1.61845571515656	1.12404421505938	0.472440729959199	2.00474071939891	0.144117254750734	0.564735894032746	0.325743577737462	1.04768010319232	-0.781376974498192	1.58170478490661	-0.195283592776018	-2.93560411183034	0.522858261523708	-0.0641031761804014	0.0250169682266264	-0.663235204317685	-0.462123401733934
TCGA.AX.A3G3	-0.132610699623416	1.54587417010483	1.03215582132787	-0.529506863976148	0.118743889593813	3.42592314957001	0.142234264049149	-0.130343051794007	1.94312631756535	-1.02311370725957	0.236557927655485	-1.80075852514024	-0.777273091419909	-0.926844568989543	-0.557550017740679	1.52393550239983	0.104217897303694
TCGA.AJ.A3IA	-0.363898111101043	0.396387340952822	1.10127907126062	-1.1072990133765	-0.366257609952026	0.325493222765901	0.0947986758944375	-0.433063388079278	-0.237385393835123	-0.161086200663099	0.949771242809481	-0.626261626569013	0.226656681096157	-1.9258755728807	0.901033900768002	-0.969430061356725	0.129164672498292
TCGA.AJ.A3EK	-1.27472192218219	-0.320211102984843	0.102077792774345	0.693915308907553	-2.21140354262604	0.627104815509933	0.147154193099911	0.982745457822899	0.44105415379813	-0.331994816667089	0.372899475835337	1.64253932539983	0.653794624146826	-0.299279874858562	0.606144999367275	-0.691032363446128	-1.40490383265539
TCGA.EO.A3B0	-1.27742667486114	1.35279546167159	-0.181598553052385	1.38198154575804	-0.786200112989653	0.0589290768320675	0.716318939184713	2.13890378866271	-0.550315856987288	-0.787734789409548	-0.0197563136576345	0.774864279774894	0.0342860916971013	-0.847176085356688	0.0203001607882686	-0.252223607739412	-1.38686997104448
TCGA.BG.A0MK	-0.244802062531438	-1.22113505448358	-3.14614114118655	1.50309161579961	2.27439680251792	2.90942401533615	1.10189407308654	-1.25712966229652	-1.13577787273605	1.88545278306397	1.2015643328387	1.09951518272308	-0.645569148874906	-1.27298819746789	0.596122336378999	-0.793841430781328	-0.342354470188265
TCGA.EO.A3B1	-0.790672956568752	0.615151498360232	0.751525183048711	-0.44654229243779	0.0594373499346479	1.15095569826185	0.643654936145629	-0.763219254531577	0.101148015326792	-0.47178401343798	-1.08376839846873	-0.468223925072836	0.413952931080306	-1.39281768735962	0.403206267279348	-0.0835257529029403	-0.446687862024681
TCGA.B5.A3FD	0.189383670474504	0.801737267006475	0.144354611437727	1.32095537746159	1.1847457884084	-0.175015333836116	0.1613873441095	0.277941702538896	-0.294319039887086	-0.703627943809494	0.113298040999796	-0.55536243449354	0.232915802328717	-0.930905059721995	0.686085040896818	0.718484112409943	0.571674182830781
TCGA.AJ.A3BD	0.355589303018949	1.63509608071261	0.666144601644205	1.34707556934515	0.554957058467119	1.22328744571186	-0.172929902727388	0.493525911385335	0.82543909235222	0.505857972923025	-0.960742477892917	-0.133618164869084	0.461348420347153	-0.800290184545777	0.644718824252016	-0.392011661482933	0.514178374708742
TCGA.DI.A2QY	1.00308891968377	0.1067440172568	1.34528909911025	0.175269153798936	1.42268536923415	-0.632355383388382	-0.20361779785322	-0.799362786327262	0.236462614034157	0.14966171050239	-0.315338670392794	-0.340210440774872	0.229950017244477	-1.27905978463639	0.0417069809092942	-0.0108254180678446	0.548422363736301
TCGA.DI.A2QT	0.567882038490718	0.500511343248167	0.93328885148458	0.514384953151908	-0.204801386065521	0.467359697480894	-1.15350046449259	-0.448270060449891	0.977116166284012	1.1205781860179	-0.758947857333754	1.18220455482206	0.21492216252706	-0.0447749160577551	1.88066810405302	-2.05347927485452	1.18947782379142
TCGA.EO.A3AV	0.513789370873048	0.587897416494569	0.308643427219694	0.371616934418515	-1.95918523992406	2.59180015177081	0.27429045654341	0.619540214685014	1.35446126662138	1.20909673752031	-0.480372578077613	0.974815085307215	-0.54219384134538	-0.689880243420473	-0.155105869961134	0.862664443546527	0.91495936285747
TCGA.B5.A3FH	0.0564207451816796	-1.26144430735508	-0.21534109518291	0.574513333378818	-0.462664268149062	-0.222002613650271	-0.508168051783451	-1.13486602562051	-0.512854160867858	0.0342634609552504	1.16607353349042	-0.894285884245573	0.151395029205559	-0.764786798971555	-1.27705108060702	-0.568583993639104	-0.18751228419665
TCGA.EO.A3AS	0.125898419615439	-0.700089262811589	0.645299722453535	-0.832918539386512	-0.715807468938251	-0.0563631394004241	-0.376275422517294	-1.40915783976441	0.499989009652558	0.745757013063983	0.816548150694083	-0.715034066760829	-0.494829015114583	-0.805173487269501	0.0819443111681695	-0.595169875478384	0.0289893907594524
TCGA.D1.A3DH	-1.00724954679261	1.76917401854358	0.481323099683143	0.1508252244278	1.05026841162934	-0.0922852730961	-0.659955332093669	-0.853484108333583	1.32925053535941	0.133337489485116	0.558470167133068	-1.18005465872865	-0.33322831880343	-2.45451824749426	-0.00627825436682599	-1.42618909985709	1.2912455082954
TCGA.AJ.A3EJ	-0.370970202323099	0.40186545443584	0.851909251540031	-0.403041826364	-0.245486277931397	0.368271407925608	0.734207877811685	-1.7069350680247	-0.0798730673860293	0.381345956949146	0.245467761439288	-1.4969729443904	-0.306406917147028	-0.241077689502002	-0.630330411852658	-0.934698900694447	-0.398883164061555
TCGA.D1.A3DG	-1.16946093443505	2.60296023989241	0.243097435769198	0.886671359484346	1.23896891450337	0.0428810117967183	0.741618688315019	1.30139681901972	0.917952496396278	0.793838232077522	2.92931528204994	0.041066356471068	-1.35129897551969	-1.73664278436849	0.372648818260894	-0.359327374456838	1.18695268095994
TCGA.EO.A3AZ	1.79473517626578	1.41286152264428	1.09158623781926	0.759804750627191	-0.495866137530021	1.99108115546193	1.56958251057676	1.75256299166217	0.23408750389598	2.47990261960875	-0.834788978661786	-2.28717233970126	0.273144274824155	0.0561536493372699	-0.0829209818691044	-1.60392723254991	-0.583287229818874
TCGA.EY.A2OP	-1.13850607728694	0.938991349214549	-0.176941126303089	0.724625110938466	-1.10342137766648	-1.03781755327542	-0.0597704363198759	0.301416451640054	0.278776976514309	0.583051037286743	-0.134368546696162	0.347295373763107	-1.68765424166321	-0.776313486061928	0.0304057708233971	-1.1447717444742	0.122891181941618
TCGA.B5.A3FA	-0.836260321123361	1.05182735126849	-0.362885335986305	0.712368170377933	-0.79641054287518	0.518446106232785	0.133171897392893	-0.570671928865667	1.05617969153469	1.03133248384597	-0.286491864179763	-0.23435884756224	0.000338519984776187	-0.566790610343718	-1.53605354657023	0.148161338278789	-0.0415807707738779
TCGA.EO.A3AY	1.43244049143111	1.61016897539588	0.171440717225863	1.51554664141398	-0.596433161820125	0.960536696295588	0.178435205902227	1.10951044002434	-0.514639345383834	1.82051089785866	-1.56707718824135	-1.32108261799638	-0.0364110516704807	-1.04325947368105	-0.191687341222622	-0.353427524417992	-0.497759946354355
TCGA.EO.A3AU	-0.867583070268659	-0.511245409017726	0.0250366133790356	0.000373489081901863	-2.4606916154994	-0.348663605622692	0.520105367146752	-0.850884947707158	0.664218902629694	1.73537296228167	-0.217674129254766	0.732362652964868	-1.2819524251534	-0.345232717549326	-0.939308438494693	1.37834395534116	-1.29027869362878
TCGA.B5.A3FB	-0.658917666029691	0.166177253937762	-0.45070796509414	1.2497971140637	0.25354347646127	0.391796332488146	-0.206737371586865	-0.451724610146476	-1.1677230144444	-0.0880554630495604	-0.810173999944805	0.0916138087027565	-0.388291648714171	-0.624266171457628	-0.636126654123299	-0.371565840317607	-0.735049936451606
TCGA.EY.A2OO	-1.56234969695735	0.485931119478003	-1.08929616516007	-0.927736427513422	1.39272190956802	-0.260576338093147	0.475935692892557	-1.17342328699171	4.6295041457209	1.85255921380813	0.497314421351063	-0.58468445550483	-0.347466543886696	-2.28841769732375	-2.47753695264102	-2.06009635083272	-0.796009263405026
TCGA.E6.A2P8	-0.562910194143596	0.320613351670966	0.54533690841997	-0.287486692346129	-1.24668079012119	0.353899215058672	1.11170541700588	1.03743573810832	-0.260749351705471	0.187328624859461	0.12077981777784	1.19902062323499	0.0982438802748345	-0.872598077757129	-0.457465680679273	-0.402652334476769	-0.684847423716306
TCGA.AJ.A3BG	0.0651869349527344	1.03095392676915	-1.15297833900657	1.20357756174872	-1.69573258092138	0.617358104897474	-0.957057123464188	-0.097006307623514	0.719046912649743	1.39584773976811	0.541696943230648	0.13450685502748	1.2400578183995	0.806543812241638	1.45568438899786	-1.36562800212842	-1.58714800093792
TCGA.EY.A2OQ	-1.31556588438088	0.731166964423131	0.274258480643161	0.00821714988447887	0.513255455681419	-0.050026868173554	0.174445041865332	-1.80866670920559	-1.35159213611296	-0.0550075998677019	-1.82746258022793	-0.19214250963778	-0.987934575779793	-0.311610287690653	0.0226789497027175	-1.32395916019125	-1.97460496165084
TCGA.AJ.A3BK	0.536962940447605	1.06294924899081	-0.393322327152528	1.59006577813403	-0.123268717667883	0.974377238191091	0.707827580318027	0.665225558282278	0.183581367522613	-0.236989106714047	-1.25620335244704	-1.11576933593562	-0.531855088095825	-0.755225753407017	0.331671871985221	0.239582110705969	0.618229654928909
TCGA.AJ.A3BH	-0.563562061638184	-0.19950338404009	0.362370357156927	-1.03936304245217	-1.60285683172813	0.68381119897928	-0.331397935704141	-0.659142554240915	0.888273604167775	1.89422174214811	-1.08832991900814	1.84919429988301	-0.113116796599487	-1.24749897862372	0.626373088785431	-0.1816227922328	0.136524493192506
TCGA.E6.A2P9	-1.34362707316057	-0.900399722706536	-1.12962599399872	1.54762767986872	0.132233093615566	-0.589150305268481	-0.0128417128734122	0.190444043277563	1.57742253594661	-1.25155195119178	1.14366040280724	-0.158693362664484	0.906181322963021	-0.743933425607536	0.100326433315913	-2.07410465009835	-1.47396188602103
TCGA.EO.A22T	-1.18613514379399	0.0276390684765594	-0.228497929517757	-0.827592324981318	-1.74854912247004	0.754582745228426	-0.659581400487242	1.43271917666364	-0.363048217048856	0.387960733286316	0.195583337926692	2.53298094057905	1.04753432928326	-0.372875156219623	0.00484442141248062	0.187263825104095	0.155357553654308
TCGA.EO.A22S	-1.04662268489182	0.885500873477781	-0.546019790340433	0.581815349788372	-1.36830780379014	-1.52384954589968	-0.709314356505331	1.49354872733895	-1.03159858009844	-0.0112890041385838	-0.120081146767184	1.3225931060069	0.30525344992354	0.414004327298411	-0.202387015434719	-0.000649737174678343	-0.442145164750085
TCGA.AJ.A2QK	0.480746754845687	-0.715027363715962	0.510227098079783	-0.785153195076277	0.0811506579871549	0.0381750333836768	0.0768763869199963	0.61317535722779	-0.138374116683733	-1.34572494719593	1.07723919714817	-0.794960850024441	0.598104490247322	0.258471358569931	-0.593232916934135	0.617286113496994	0.459017504462962
TCGA.FI.A2EY	2.37631343352527	-0.822046708897431	1.39611229623923	-0.515360369607279	-0.0232631325219907	-1.05241903944263	-1.17097367829823	-0.551203542231943	-0.879703159074571	0.128956337619063	0.220076713360296	0.642475454539331	-0.502342967605661	-0.536914357237962	0.381458456126686	-1.50313989247156	-0.515233331412422
TCGA.AX.A2HA	1.58750547557564	-1.22419468054546	0.92663888123399	-0.314592332933817	-0.531074844471733	-1.14638351197689	-0.720977593992228	-0.294629627295305	-0.519782178004719	-0.0620998859355486	0.831429069652484	0.308283894151977	-0.173212532853259	0.517837099908272	-0.980656797388755	-0.394686092052502	-0.108184330170518
TCGA.A5.A2K4	-0.916308137399505	-0.284361935083724	1.06981342317771	-1.02730832367765	-0.598535641981901	0.890150790871629	-0.874067376232384	-1.45668684957229	1.20415329584044	1.07727018089703	-0.427579417091616	1.40390001961536	0.28594778308001	-1.77737695842473	1.7906181250775	-0.299609851004757	2.30296640319492
TCGA.DI.A2QU	1.44762148909298	-0.219887276854421	0.975123499110506	-0.428786995457507	0.292547300769731	-1.13268012018771	-1.08121200746744	0.196392688746199	-1.05816377069524	-0.796445186154964	0.955235752540208	-0.226987931099472	0.103454546154425	0.199710723013966	-0.320445337479613	0.0696608619856345	0.459168685038182
TCGA.AJ.A2QL	-0.849465213240754	-1.27295577316537	-1.2255425261004	1.01519331154773	0.14244443246258	1.25922803594403	0.359489416467105	-0.52686599856127	-2.02011488247466	-1.07408759354736	0.185472673869181	-0.693863034934758	0.386110289534465	1.30515444400823	-1.40646966532607	0.774095976267734	1.39584371486577
TCGA.BG.A2L7	-0.655445429666391	-0.297064489545812	-0.376596245940189	-0.85427865170256	-0.0999686024880391	0.177385605136134	1.07827001146524	0.29777920088201	0.2785214190857	-1.48281250591521	-0.768184609672918	-0.527788205623723	0.649493964503971	0.432842718370837	-1.23973799496687	0.807685125317149	1.15414022655998
TCGA.EY.A2ON	-0.00274355024295282	0.0882277432036904	0.905953200142925	-0.413974842756083	-0.463909223709719	1.10522005677922	-1.54348293550762	-0.99681266911462	0.453259249246433	0.372178881822437	0.0100812294430142	0.514485610348497	0.670037016072739	-0.944221702720417	1.59717668676238	-1.5616025565681	1.38426051029564
TCGA.AJ.A2QM	-1.52069634795563	0.77346222548474	0.189980066520236	-0.696208821158729	0.704781758715084	-0.349583460890403	-0.586060352963337	-1.10847650877417	0.985189031580833	-0.217663246499658	1.46224648685007	-1.44005107515614	-1.01551924057537	-2.63808128014102	-1.32828111746304	0.0908912315155176	0.588113052479721
TCGA.AX.A2H7	0.226737574766767	-0.255784941041018	0.0914138047768473	0.316014477430065	1.0922792214622	-1.3595478954334	-0.568931533301184	0.715888259932471	0.281303927437155	-1.64002584478523	0.650184454169084	-1.01139054388477	0.694329623426638	0.0147581622678247	-0.63771342191144	-0.243068463426559	1.25427722921269
TCGA.EO.A22R	-1.9150666727155	-0.114748396334214	-0.977498824556777	-0.563050415724689	-2.04811601399501	-0.671785226846888	-0.675091042001958	0.823400164497492	-0.124919049830704	0.371382736404923	-0.529354541655079	1.34975221681649	0.512447594878288	0.898471702522662	0.366875652799222	-0.954009821821495	-0.201688066713145
TCGA.AX.A2H4	1.45527795979794	-0.635379558985627	1.45387783679202	-0.829565287427981	-0.85785521689979	0.582476957872	-0.38303051501131	-0.141231576060694	-0.254889142371182	-0.237800655861092	0.111882057071023	0.798997713076392	-0.493494890118073	-0.931534079515648	-0.171038457542543	-0.905835681665599	0.799746706099724
TCGA.DF.A2KS	0.27248985431777	0.250607928124162	0.444309537241366	-0.262936405247431	-0.788577110782223	-0.100199786355504	-1.33358528597482	1.08940914758963	-0.84012356992734	-0.223280300915978	1.94650965992274	0.211932157359152	-0.535999770805802	-0.295728029079537	-0.960918079941794	0.441208731037804	-0.0669936680237268
TCGA.EY.A2OM	-0.652995055796555	-0.496824441544368	-0.284210599389743	-1.4002890971259	-0.945717353171875	-0.691174342720267	0.266862192097939	-0.871518634450297	-1.08664086817766	1.40465531920592	0.170603170164354	-0.632267702849154	1.39811419127463	-0.0759108092411357	-2.88878681284903	0.580180438939262	1.70590510957554
TCGA.AJ.A2QN	-0.791437535435987	-0.484679364492736	-0.953638149074348	-0.224486694465432	0.266434941399008	-0.336808553808097	0.248070312075478	0.269699879439683	-0.410123295069872	-0.0223932252805644	1.1386793313762	-0.872658812907099	0.744625901582623	1.01937470891858	-0.20163150087553	1.12499005730423	1.16858929944455
TCGA.D1.A2G7	-0.305562768349105	-0.297591652328765	0.983506131959381	-0.60532537507366	1.19216253616342	-0.642913044187745	-0.76189217979759	-0.846887366717329	0.161612260869781	-0.895380715786907	-0.936943515256869	0.389155583450724	1.52030187089512	0.377537804848283	0.197824668158367	0.384772467890518	0.571881193746878
TCGA.EO.A2CG	0.49944030385989	0.493000194794116	0.809651998312891	-0.703682834873282	1.52059187239525	-0.335321653180606	0.458671953767782	-0.168752064514303	-0.677050389384333	0.143341781118636	-0.364190637736012	-0.1317129044603	1.44616270045638	0.741529162439955	0.113358474652567	1.09425622148016	-0.212617664104409
TCGA.EO.A2CH	0.293289902785225	0.325966264019718	0.478984284800249	0.165642341152884	0.118698781311928	-0.300657992222095	-1.27299269535705	-0.59556903063558	-0.850259601700261	-0.151651276110655	-0.306299697914916	-0.290812344490222	0.77037156809189	0.528776121721545	-0.17834391085715	0.128977000520597	-0.265464765256741
TCGA.AX.A2IN	-0.220221239625837	0.905755129696248	1.07986692022466	-0.0377595186920723	0.389755504482825	-0.378304281066282	3.71217098498942	1.52509984730383	-0.0279085397275588	1.13145106146809	2.91913267367818	1.7034093754581	-0.866521976405463	-0.553501764644182	-0.812548330525165	-0.394437209325515	0.437087133362674
TCGA.EO.A22U	-0.559578315718986	0.300119138157065	0.305722771434724	1.20820041044623	-1.2930820014244	-0.902761328606824	-0.32014512081862	0.528912702370108	-0.852193471074618	-0.0338182056269044	0.395877525554081	0.496003982110517	-5.07746027243709e-05	0.372469619580452	0.0961237185586035	0.312707914499722	-0.696258135099318
TCGA.DF.A2KN	-0.460204484682035	0.169250266762493	-0.248150423009616	0.467673882310157	-1.1949342159805	1.75299924508892	0.481541148562963	0.362598358795523	0.574471258376336	-0.425977361216523	-0.538986807374772	0.910948216662112	0.50460879260844	-0.811168022404107	-0.703999154983092	0.292454805487563	0.543913394393725
TCGA.DF.A2KV	0.659048385887653	0.389813057271727	-0.166808947936869	1.41548480963699	0.0278446960954218	0.756588757706421	-0.0836381229583847	0.196136752566053	0.499864644185976	0.289333307435817	-1.06681202739171	-0.122747761332551	-0.0671235999570351	-0.694710102272681	-0.465900073683188	0.155306703310459	-0.10956901765364
TCGA.AX.A2H2	0.67216053997032	0.644295893420752	1.13220977472681	-0.248040117995725	0.461715539972263	0.267567735790277	-0.580466577616594	-0.228150507654021	-0.675999165604517	-0.292430201142374	-0.264316884442652	0.00399795387253823	0.0742943921532102	1.58375638001022	-0.0353070056918708	-0.0164022463509244	-0.964852616217542
TCGA.DF.A2KR	0.50619172779377	-0.369562676239508	0.451591496748369	-0.0638708495710955	-0.510956787229291	0.313791089086391	-0.976142089619699	-1.25490668951384	0.542971634019899	0.102274594192597	0.903126556401815	-1.03759801013187	0.137239677116543	-0.314608997011105	-0.355494664456734	0.115711362605259	-0.357708602426697
TCGA.EO.A22Y	-0.98492136069967	-0.317051800035679	-0.873874329373861	0.99724272157433	0.998117983491035	-0.128483853015229	0.531456380582125	-1.00616881482252	-0.618718333276422	-0.539454497220942	1.3314636320525	-1.64201399253216	0.00444225080567102	-1.40097147526779	-0.519747625420301	-0.12171922581087	0.819485766169574
TCGA.A5.A2K7	-0.292486912673186	1.39689826990035	-0.0106561027596826	1.46036229573609	-0.399698336311729	-0.0472504233491092	0.451671098653207	0.530963573952609	0.607841058942805	0.511732020274479	-0.984109486711937	0.175153079469582	0.128128816870446	-1.28765728741356	-0.923831563276468	0.281690611745384	-0.100754623742925
TCGA.DF.A2KU	0.727616403245452	1.5801013833699	0.41413376885534	2.00650827915889	-0.0748041135371737	1.2274831861133	1.39571734259093	2.54454376177548	0.0426867967139217	-0.0240256048124933	-0.563933408611629	-1.24876271556771	0.053435120465093	0.106509495935454	-1.27052855010841	-0.738129253997395	-1.22035970580436
