PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25
TCGA.D5.6898	-1.30411459250816	-0.214278229906096	1.16249368436178	-0.186067277546824	-0.552838263916797	0.566368490567232	-0.406866897137135	1.08137907323955	-0.664443255020267	0.0822721940299735	-0.173140066771953	0.997285970349691	0.401932682263272	-2.73498827524751	1.63450358260716	0.983051721238339	-1.31177653235004	1.24108771215074	1.51208442497435	-1.17442236506168	-0.276765061701277	-1.04923862335312	-0.491256716350978	-0.50545743146652	1.29209618571297
TCGA.EI.6882	-2.07769322006125	-0.711885491152591	-0.391656309063698	1.28445896019755	2.77729280266984	0.382332476644685	1.2783200356471	0.737934219473096	-0.11940293765119	1.20249161745148	-0.496568076348888	-0.348816230728434	0.81406291719369	1.02227466676747	1.82871214585881	1.27863984808746	0.410061654406745	-1.64403067952562	0.0334833188705458	-1.26637754743681	0.675836650864837	0.404405656050207	-0.234681869964487	-1.69714918618541	0.279700244151608
TCGA.DC.6154	-0.624138438643594	-0.615132117952644	1.2067655463996	-1.26653031012369	-1.48904731352121	0.282006173601799	0.64795955211646	-0.251244657187183	1.34225755736855	-0.380567127611929	0.180905593945338	0.153258989626194	-0.783162548452498	-1.87346899157506	-1.75337827671514	0.160933111838718	2.10749738253377	-1.91803665443182	-0.650053754312159	0.106605432372578	-1.1174904673824	-1.90970124972282	0.94870204358629	0.224530758752664	0.985282455350622
TCGA.F4.6855	-1.04891890328217	0.658337445623185	0.148879151640625	-0.539509739711879	-0.596098055435076	0.524908233401703	0.345485564036771	-0.888435560885417	0.615867790733793	1.21316032543479	-1.85878580916795	-0.923541980879707	-1.42434076067461	0.104773380613735	-0.215001120524412	0.313387617744553	1.27760039255049	1.3193233997302	-1.86784534128981	0.157104220958124	0.384907209635194	-0.553183508657661	0.0863446410768076	1.75991684662321	0.604419864053781
TCGA.D5.6931	-0.87745316098009	-0.0584483373139947	0.678015446363681	0.848126380445829	1.61864071161582	0.38222928529674	-0.303311743697869	0.623949260857426	-0.900265519268498	-0.476096114357419	0.327163379699198	-0.496333322298248	0.0324507209143772	0.360318664594129	-0.126592513455456	-1.59004004127601	0.00614887715841367	0.910160913841261	-0.379630104975116	0.782429694272536	0.959738164212478	-0.16606887519209	-0.502359017046421	0.65009130374409	0.00330979518917084
TCGA.D5.6534	-1.51757223816237	3.38555404189893	-0.00431708317112989	0.48521518716039	-0.781736962669844	1.0724403946481	0.0598106102102862	0.0905032705469998	2.00222554999297	-0.695422690184369	1.7440795967367	-0.117107810943218	-1.19418454492912	0.486350975143306	-0.982969413443271	0.228253990987243	-0.157129676203119	2.5880829320755	-0.464435297347072	1.35659169488828	-1.05310975596733	-0.553025399612192	0.547720007530315	0.0329173116920994	-0.0779196007846214
TCGA.EI.6883	0.0238699951984466	-0.526790780085091	1.15707902652129	-0.537850693530289	-0.437676179234752	0.192309648431391	0.787501189814716	-0.62570259436848	0.881865584549765	0.463920565159962	0.168853897329658	0.132091574270988	-1.16659917098238	-1.63032416962784	-1.12553264211696	3.08020264538404	-0.547535115991326	1.77009137750357	1.6737162692129	-0.160634605182201	0.618656780065149	-0.83677499344222	-2.00786685165025	-1.63274016813166	-0.832344546981211
TCGA.EI.7002	-1.04623941654086	-0.244430598357513	1.31927897378065	-1.52420200693302	-0.22240709495822	0.0632717611313435	0.741167505937788	-0.315901233738615	1.24710580091285	0.78750329049355	-0.152622550030653	-1.52273275931424	-0.657092974799391	-0.180672361768919	-0.946077878117903	-0.609612906589618	0.376530595056793	0.594290967730503	-0.58658669142134	-2.15291632823856	1.59054062599347	-1.71328892093686	-0.3076698383484	-0.142704806609117	-1.39024893976182
TCGA.F4.6856	-0.719587024326961	-0.39411082284412	0.94683813605478	1.88797163556344	1.90503133402991	0.860582210649635	2.07499940351509	-0.377191297868181	-0.433442421290059	1.23313118903221	-1.04359817156041	0.246871032355389	-0.342923335809159	-0.288217498820017	-0.996485560124392	1.82981208355162	1.24031975574628	-0.670198443130082	0.0157655220876766	-0.322889289511888	0.13602063660118	-0.692331726467235	0.484838311839105	-0.0362625588088694	0.125497817562277
TCGA.D5.6929	0.346543951070098	-0.0530993128428051	0.0651934140544249	-0.545851007572715	-0.934116003264743	-0.069947537882028	-0.651739888748622	-0.335182613258121	-0.285887437826523	-0.0152068868380751	0.263849842473916	0.0944790562842596	-1.24940632299996	-0.363972817075859	-0.671660136816846	-0.498655419167227	1.65835445398919	-0.156492807338588	-0.109042068029718	0.633392650994657	-0.848143765545008	-0.490215735158828	0.888389234499242	0.305092659584311	-0.844147168497169
TCGA.D5.6928	-1.2549522766138	2.72874405517917	-0.139617439394315	1.12023714471834	1.70055750083383	-1.69242064762193	-2.27498892145855	-0.456935878108144	1.54414952755303	0.290737437167372	4.95936555979437	-1.48218197822027	-3.34760292082225	-0.611941956390212	-1.1957671035011	1.05876325592785	-1.08746242683605	0.63408290155569	-0.852255759947354	0.891038168788024	-0.290014304012093	-0.369608916390075	0.327782355375863	-1.66848117897432	-2.6601119576164
TCGA.D5.6926	-1.56422099611636	0.355631660583525	1.80044347815028	-0.898755349843218	-0.234477042183381	0.0279281672330126	-0.92637986119755	-0.115017835494608	1.28719085933185	0.288865569305501	-0.322468242881126	0.907123688642769	-0.991628115602967	-0.446471191835169	0.681864517467366	0.227893523463265	1.14917700144033	0.0527712686041012	0.468851224387617	1.02397584862072	-0.796114661745011	-0.624380341998844	-0.409452591015698	1.10670589046597	0.679454982078044
TCGA.D5.5537	0.0822996865715642	-0.278543193763581	0.259967934621067	-0.72475720745123	-0.0487019709592724	0.45951988854673	0.842699198947574	-0.455368402991398	-0.269848372741883	0.370222965057398	-0.308783691266555	-0.761235080238807	-0.976746878099473	0.450158189197855	-1.77977600294897	-1.49642224215997	1.05680705979758	1.42264713187241	0.0540348883768154	0.377810772491675	0.0805275003595602	1.46677051355301	1.44374434627397	0.229189868367328	0.337723828202199
TCGA.F5.6814	-0.999166699699131	-0.779733080422237	0.796199108435212	1.29373008699627	0.466429579893953	-0.850604166746169	-1.14417247405396	-1.09549971772537	-1.17463009775251	0.345343467838544	-0.531546573046833	0.254490769799664	-1.12193608630823	0.21229676231413	-0.850960376001045	0.575964716439513	-0.746082584570461	0.665840305553846	-0.118709524357605	0.145228224325545	-0.60926899833438	0.768111529399046	-0.0695205972087665	0.398876092249956	0.457983050298009
TCGA.AD.6899	-0.881307732419545	0.702354132251196	0.612362929895431	-0.353551583483627	0.147975827126427	0.372522152064049	0.399469429811011	0.237832831659485	0.637723520552725	0.427632964550572	0.602878675694007	0.182985796454991	-1.41905457620568	-0.0212415088901836	-0.603863658473294	0.637713561356451	0.616577995061403	1.96763745563227	-0.176017050146867	-0.837208282061437	0.978622626922007	0.0913969839292023	-0.998332652998371	0.608996894294366	-0.0961683803789728
TCGA.AD.6895	-0.563580187457846	0.456337381988121	1.09790712427198	1.99094866856445	1.94189562387441	0.622392807085247	0.177195737999497	-1.09357961711613	1.3959564569345	-2.36881102369309	0.0407649392781017	0.512925430912603	0.699969160671651	0.302454741542064	-1.68367689340628	-0.656087236341	-0.0180293042848325	0.150394258840623	0.475294622135342	-0.799434970568308	-1.94873484716302	-1.47592523256642	-0.257708879341636	0.203559762834134	-1.03655949663862
TCGA.AD.6964	-0.200194338752995	1.32082333622686	0.0280593380831567	1.08750296811516	-0.0138958436716927	-0.44833452159436	-0.444859463517781	-0.819158811690205	0.108519536700022	1.32842302356151	0.558064524119675	-0.307015956760798	-2.62271820186415	-1.05334754040397	-1.04889210041515	1.69166917255183	0.82058062976321	0.218539711467477	-0.522399794579711	-0.595931555339184	-0.405580048806729	-0.0169574990149892	1.16408075039835	0.115073802662796	0.140499388146359
TCGA.EI.7004	-2.14905051646632	3.19902517651802	0.274290720952421	1.0399041907317	-0.939418470097951	1.31375656182133	0.34510013316309	-0.0609592015400472	-0.976810569381041	1.72688347793676	-2.81720370877897	0.976222839824043	-0.830515294614734	2.52591979515981	1.054507767456	0.14990793764759	2.6821122395643	-0.593894027428604	1.04891260462625	0.910972508638996	1.61456705555061	-0.865066582431708	-0.899018309478546	-0.403601687893093	-1.49311771177421
TCGA.D5.6927	-0.842849386620832	0.0110594133621786	1.24296325431756	1.82675309918158	1.64404376120564	-0.145916469560067	-0.900284148214122	0.193641588996615	-0.308647380320307	-0.131366087490392	-0.0370380364086147	0.455744040961068	-1.27066929347301	0.8470394642526	-0.647330676586236	-0.233795459627635	0.138035828260726	1.27716721581226	0.896100368406583	-0.479557188220548	0.204387532204015	-1.37632318555402	0.509197746035536	0.986123301791	0.877058275772861
TCGA.F4.6854	-0.573666779422908	-0.243863157660911	1.43922828743443	-0.605410870657948	-0.243196942719267	0.690662151160849	-0.12410833980455	0.699835424350961	-0.212014436632572	-0.5693632663836	0.202050593842553	-0.24711871254312	-0.270649354500736	0.490725324403366	-1.43853331771387	1.14763773687885	-0.704367308033462	-0.59503408911517	0.815751627838051	0.478049246317664	1.23852981995768	0.364499372640085	-1.53849197629026	-0.0331000998017613	0.354361288653047
TCGA.F5.6861	-0.406210355499229	-0.790681830737171	1.01357347200042	0.292794940253181	0.757580506578589	0.350023009984357	0.525135973809281	-0.409028152143099	-0.535004741186629	1.05102366027896	-0.678941039006463	-0.150001939454657	-1.08212996801392	0.836255917221538	-0.945628153730219	-0.40970858132938	-0.205597850730961	1.71196807993375	0.470248873279195	0.0716037715889371	-1.14150432186553	0.340888727270835	-0.354567504766375	0.952391304174576	-0.733087831286686
TCGA.EI.6884	-1.02404874259032	0.0830524174299641	0.399246616430462	-0.293791240590016	0.55353928310748	0.975281594079135	1.34419894369498	0.868849222331312	0.846172979067934	0.179013285483347	1.30908309389857	0.340768071460839	-0.593029865075992	1.61495378458722	0.244007859293534	1.74340850272127	0.334552870452187	1.32363142096693	1.5399867536357	-1.53297039575796	0.320610106358901	-0.715452458122405	-0.775479352420232	-0.592174451967917	-0.567788871179595
TCGA.D5.6920	-0.0686799262737482	0.134688803490132	0.1108242748989	0.223173015596712	1.68468830505673	0.971617455215614	0.698236282691344	1.50555568733123	-1.11863760109914	0.20982752263667	1.28521142371922	0.392146704270185	-0.767673224646081	0.13491133349568	0.0842014107737346	-1.33683639030758	0.15866526105027	0.0406219202209918	0.684503485035566	-0.131145760350851	-0.504060698837574	-0.956749479424518	0.326530610391485	-0.15281835441131	-0.811384680757542
TCGA.AH.6903	-0.39980109717181	-0.938576519795401	-1.13970659770551	-0.36921342280316	0.493856127396935	0.476072332046626	0.892727664480752	0.213919901209077	-1.02683958879412	0.674395414526975	-0.356951917351633	-1.26429818915408	-0.481016535435873	-0.555011387394123	-1.07867100442822	-0.639561653997555	-0.724686240879272	-0.301676202451788	-0.153694684730581	0.40460669162969	0.0719077543660264	1.2533478166433	-0.815209653012938	0.790765048242904	1.58161248903387
TCGA.EI.6917	-1.41630423341986	0.2828369938778	0.6032926438471	1.42981823008758	0.717337436803108	-1.07846816634594	-1.91138774014192	-1.08005409296248	0.140727872331384	0.0358708686988156	-0.0875922309613333	-0.353554650404708	-2.01819392461727	-0.0622195596243575	-0.414842533241319	0.642679946735516	-0.519726457099366	1.65192382799386	-0.461744350848316	0.2007896524757	0.324972818737382	-0.592034931775753	0.191978782814101	1.6218152659228	0.258025637564954
TCGA.F5.6864	-1.2248659145504	0.590193087563201	0.789233919079288	-0.966067825499601	-0.961814697004966	0.24179916925792	0.790366685044564	-0.593111999293629	0.833446326447164	1.54204369704961	-0.220621434036724	1.65642859442467	-0.853571018802253	-0.693656288019823	-0.277986075826821	0.0342576221405452	-0.157130421743395	0.580116735645565	-0.492787147701686	-0.270505619038448	-0.365544038283642	-1.1713466787173	0.719243572410393	-0.814467582455331	0.219841538544165
TCGA.AD.6965	-1.55359431317699	-1.31241243209326	1.90888683644235	0.103567657170571	0.242081799087341	-0.255947155406251	0.173708461415592	-0.238536911776769	0.197629158748703	0.00148262176928129	0.1178170076489	0.909205747620985	0.446683428769832	0.646064071750065	-0.304923160887551	-0.307247576403748	1.21594814501745	1.53601135790782	-0.831469869103996	2.97883751342779	-0.869445273712658	0.374525045302814	0.676202725963679	0.471148699393604	0.0935520929316189
TCGA.AD.6901	-0.778318671871486	1.25090647863742	1.35977508870812	-1.0164041947638	-0.636316904746722	-0.141871640682024	0.779494313787339	-1.51451083663065	2.91179510627681	0.32168814866554	0.0622469789541725	-0.348635564284003	-1.75441184733724	1.77981145181576	-1.97724522429539	0.364390955662533	1.19996318497959	1.30573268110167	-1.2727175367453	0.127675992952343	-1.9118044845575	-0.325093120194941	-0.398789045612416	0.912182913056272	0.430026720968058
TCGA.AD.6890	0.208853995678428	-0.510642515612868	1.51681111363974	0.416245097327789	0.16988675304305	-0.196698743987911	-0.361035337150093	-0.524449797470987	-0.829689929518101	0.36680655045346	-0.200444469441779	1.10458351425636	-1.40152138192859	-0.0113456915303747	-1.69993943635742	-1.7635754007016	1.59656738683496	1.03379509876041	-0.650712884763358	0.29295162700897	-0.203379094496232	-0.829990469758336	0.811923129742798	0.46173737109072	-0.966092575461582
TCGA.G4.6304	0.427598698714454	-0.751415664892362	1.14362112839099	0.802811534151415	0.704047829179095	-1.04238733576097	0.0231069101333461	-1.74559635087892	-0.106214265321252	1.37618516627735	-0.858861176708801	-0.00956976609416388	-1.65254054444509	-0.739057022062866	-2.04800436893355	0.519055833217665	-0.392270610874197	1.91479639405792	0.778283923833272	0.0833427797556926	-0.629038087362039	-1.29078720869246	0.0726064618289657	0.93560967194355	2.5121403026568
TCGA.D5.6932	0.526802485892982	0.0640004263233502	0.569761289933234	-0.67344816791097	-0.277368934906253	0.371738463270969	-0.141099075535531	-0.126008499957611	0.393594420306366	-0.517132961823028	-0.152381348005133	-0.564674244386889	-0.460415919522157	1.56483537944903	-0.492183902476805	1.79929998309762	0.290929148144679	0.0043369956402538	0.662220673733257	-0.304092253948935	-1.29826286081081	-1.09655083344026	-0.683668685176396	0.619864851696384	0.806247583770021
TCGA.D5.6922	-2.10791040209558	0.161535322372603	2.54292081896998	-0.818434176037367	0.257942240047723	-0.0213894996284094	0.0859014599585843	0.79213959309311	0.594105434104462	1.59880967470856	-0.198842590968278	1.69524294922347	0.375735295338771	-0.868381470758179	1.10851431344931	0.563544651871139	-1.60898226374042	0.805225935825503	-0.0845373100005318	0.0676535798095676	-0.301523712889407	0.879209365743735	-0.135354702656004	0.673289815637887	0.691107041754627
TCGA.AD.6888	0.402840686745636	-0.915785013493845	1.34276219470283	-0.124925422952248	-0.602609331128207	0.747163738974769	0.593725639849526	-0.387226428895853	-0.411041630671375	-1.25657927083355	-0.00470354950107389	-0.0954979682014795	-0.255258366735135	-1.7782508155792	-2.4337119864808	-0.0181741920475015	0.802870272734627	0.722805481178722	0.776510355862953	-1.27541482368882	1.66060014027013	-0.328738491968202	2.12118130564251	-1.27020360221083	-0.12396608533919
TCGA.A6.5664	-0.503128984072855	1.20773210731069	-0.472411173162055	0.361176091835421	0.295480356454771	0.535201857779033	0.109294341186922	-0.307398243843038	-1.91382745439071	0.55095259822247	-0.617303016360456	-0.829401550687069	-0.080295940206024	0.413602789868171	-0.153162047030569	-1.36152985708087	-0.0702871782424221	0.218303370350852	0.870678991226918	0.572310876785571	-0.999640945282649	0.257999710059076	0.215647577647683	-0.307498589577046	-0.857735197459666
TCGA.AZ.6605	-0.0895839877883025	1.12418472150365	-0.594072965053034	-0.32761351538883	-0.951713160049434	0.557534286888361	-0.585920366091577	-0.015317815246436	-0.456954860600193	-0.498220807712612	0.524391501435116	0.674708225252259	-0.837283400872608	0.13291766517863	0.122927682459709	-0.240303422195916	0.665587202175357	-0.799662784165408	-0.230144937290621	0.35388337798616	-0.339909461616708	-0.447669846421238	0.00241358267478816	0.14326119253775	0.617228342513276
TCGA.CM.6677	-0.138087332582419	-0.617801728813978	0.392833181035899	0.132192790698481	-0.407924646633904	-0.0499421507085941	-0.894277417315883	0.0561848922256645	-0.951047593263859	-0.135135586488976	0.016125090101979	1.10653645501017	-0.762009855655685	0.143831631188234	0.20680291279289	0.800408130207031	0.0473702119780056	-0.0167408570250042	-0.601616270852858	-0.149719561955112	0.54119520315728	-1.0185972639582	-0.483598670378408	1.53804644389103	-0.468370985880525
TCGA.AZ.4616	1.09837944070232	-0.246281839556607	-0.346248327523948	0.592447921155201	-0.423977235936698	-0.283471641156928	-1.08145226638093	-1.66179087306174	-0.933489622811169	-1.55338943929129	-0.496788585973261	0.614975627012272	-0.369503395612517	-0.00554512065413507	-0.85657013091993	-0.535304955066022	0.504620810727392	0.0323466066450043	-0.841845141979451	0.0170809433922947	-0.489632619440453	0.106413127339088	0.297170831487833	-0.301880563445565	-0.279783046558312
TCGA.AZ.6603	-0.615938220952132	-0.0836019847050239	0.668520584404503	-1.31226052964569	-0.554371990609707	0.449407607620442	-0.155761979583637	0.626174797663886	0.119046147486791	-0.0712995632358898	0.830689896257723	0.165138533933267	-0.907213548964347	0.0977458415001713	-0.620463072255765	0.164356547780515	0.326428195237453	-1.66096518413367	-0.306943690547507	-0.24858186562465	0.219981036622275	0.52839363178592	-0.742533066414259	0.699294647522266	0.0756182676064697
TCGA.CM.6679	-0.556319603677307	0.544845643932006	0.481684752535541	-1.4759081051119	-0.802979870001464	0.548508946221586	0.394193675584451	0.0642713288670845	0.918341238002556	0.239384639179015	0.433067071567801	0.472908076712734	-0.743018870580691	-0.0719279339363569	-0.893784899394669	0.158583201176912	0.890604977869658	-1.49827841360844	-0.261102254207314	0.117063755367258	-1.10620924600879	0.448783782787534	-0.267492960059367	0.815254501752171	0.761217329132291
TCGA.AA.3496	-0.231784967431039	0.311899411892613	0.134003970014562	-0.956986290264013	0.0284329851053849	-0.0370638612372893	-0.889777296450697	-0.177003007302206	-0.397398347514414	0.807129060897349	0.521349097445936	-0.575465584758034	-1.5479462772602	-0.89160544074187	0.611186161740253	0.507602232068415	-0.0992006529352688	-0.481963842645339	0.819450986980786	-0.970835316698459	0.248338795059895	0.138070078786689	0.127820628683862	-0.0404357993484002	-1.08290719644651
TCGA.AA.3489	-0.766400502719507	2.03293204702401	-0.422050370889659	-0.499344943762213	-0.48996375180636	-0.472298518706014	-1.37400277618812	-0.258053605592978	-0.142769744492454	0.822721700286707	1.42342171252275	-0.349788720836036	-2.22204516715414	0.759699313733528	0.228051415354678	0.0974734881866497	0.211944620257316	0.726967382056256	0.0127740491608897	-0.220529682529648	0.605957751289777	0.286130846750109	-0.0392626827894824	-0.717001817182855	-1.00693776739231
TCGA.CA.5254	-0.421028201406811	-0.289654073132953	-0.00341065944813855	0.708587989255192	0.960489121667328	0.527994963857415	1.24642889041079	-0.755452231442863	-0.109343211028638	-1.07941266386267	-0.627534918555819	-0.287537117992564	0.729967856410943	-0.735052201005975	-0.0786362492364691	-2.05344837986586	1.05754047713068	-0.142010996744674	-1.35729506862335	-0.521384634308499	2.05705455512102	0.623063831226896	2.82881539450705	-0.381926342553193	0.434592987448451
TCGA.CM.5863	0.584784052157441	0.744645204976858	-1.14273485087982	-0.160198128404251	0.453682660001992	1.09819631307324	1.21965213778162	-0.591391912471622	-0.283027088293298	-0.139523182416052	-0.788066200818198	-0.0933070712139257	0.532941317451662	-1.11535857976505	0.825726970645749	0.282167719684532	0.0646334421724531	0.239533178844026	-0.295151979742206	0.702400214810047	0.122936200287272	-0.561000596822763	-0.190931301258533	-0.304971455914804	-0.280218659123958
TCGA.CA.6716	-1.11734146658531	-0.563109827410495	0.56803012376657	-1.14861034388494	-0.229668154875245	0.561365693430858	1.5988752161399	-0.83242304239249	0.101083698187237	1.36865868233787	-1.37280837184944	-3.89636809787987	-0.464439984725466	0.357763968451872	-1.5962158248514	-0.70883650612959	-0.423706053219718	0.625212936557119	-0.421036561714585	-0.396953309684895	-1.25658100611588	0.0888238274696055	0.638982471067485	0.906472835663959	0.7735000778262
TCGA.F4.6807	-0.758777389519431	1.102416795104	-0.350824910320734	-0.175374006666648	-0.617308907777326	0.570387159595425	-0.162943013085038	-0.321252678148897	-0.672437310742805	0.308577114049251	-0.111269815379425	-0.272297941552027	-0.697430041827637	0.68951071025097	-0.195318610212857	0.793635753118487	-0.850989443065393	0.567780658385438	-0.188110597353447	-0.524760567290784	-0.700340781881774	0.487847390937424	-0.590168935191094	0.570337823873596	-0.7654077922342
TCGA.A6.6782	0.95363179909564	0.801748925995708	-1.07109213420753	-1.27225769610682	-0.54430513724754	0.206939899526692	-0.516263536166319	-0.338755059931738	-0.287629926310655	-0.500777118079628	0.395308406359357	0.139609404405314	-1.06996324767292	0.233560871631419	-0.119520663266315	0.350480784882867	0.0139197732332241	-0.224734917562475	0.709461715532499	-0.379683613424307	0.481263530608787	0.607041514634971	-0.0457471008499371	0.167136230736595	-0.212609608856714
TCGA.AZ.6607	-1.69705289250862	2.82548676084248	-0.410519187154347	1.08153380885562	-0.825899741378811	2.4232160140442	0.891616661916263	-0.642101420062895	2.34019807090492	-3.97651599906959	-2.40266186849504	-0.946183198412013	2.98894330330433	-3.24316481859881	0.405939764672162	-3.7295056100568	4.17048463716469	2.00391092579538	-0.984061901067356	-1.4210609431	-2.28880521510806	1.62013526072449	-4.48973442722769	2.47353521247747	-2.87566425137023
TCGA.CM.4751	0.307520928772077	0.441075362530917	-0.205100832507681	0.144070861637507	0.858678628980105	0.348288408166887	0.115422854377999	-0.273732260697166	0.0210659020470084	-0.857292767558163	0.684841174549461	1.67401330345057	0.0266291973972556	-0.426459184977297	0.43258664307207	-0.556638438015966	-0.0964640137616108	1.59325504738926	0.0489848349967868	0.460123641878568	-0.807892750654054	-0.37677146858834	-1.23325448259519	-0.136551512432493	-0.676155972309058
TCGA.F4.6703	-0.658695545543335	3.09919313379158	-1.08672374430876	1.21990243018138	-0.632344002820151	0.830687346450895	-2.31242160415723	-0.160860911378225	-0.00786435736499889	-2.01437023257981	0.119086189064807	-1.12208989313529	-2.29791997835753	0.0110204756899768	0.671280221003453	-0.442577822509071	1.5749320129022	1.68408818854313	0.25823156463117	-0.587229984920488	0.0679582550280755	1.78001500265235	0.901428391257745	-0.57117812950992	0.0362365668439735
TCGA.CK.6747	-0.0783996857117376	-0.377909599451268	-0.0258430362321581	0.581617111353323	1.02433665890914	1.15248591980769	1.07001213118959	0.610375481541154	-1.91962791104038	0.907889607613292	-0.192466681765325	0.00122383101186677	-0.772139225534292	-0.430849006626118	-0.262347472194923	-0.195369984744225	0.185630710284111	0.757134743575345	-0.172199243962143	-0.23283426624152	-0.780789450574894	0.369351746951197	0.463258259667767	1.36570100567305	-0.0964855390970116
TCGA.CA.5255	1.07476021371572	-0.18657709678926	-0.970110068920918	0.0625672675110639	0.8007655396346	0.790228962617954	0.844230834891848	-0.571689284170232	-0.421578252078585	-1.72686711602138	-0.359375361375421	-0.0671124173695341	0.836953086281932	-0.353158765216724	-0.657711231825859	-1.05469949885092	0.00879667193585023	1.00481634675576	-0.0352902097618676	-0.257586205665097	0.988732921877946	-0.556188964145334	0.375978655244979	-0.536826024266317	0.370664870375841
TCGA.G4.6628	-0.956237747912097	0.283558548123211	0.492621862130286	2.22894723332119	0.71790536933713	-0.502427139873428	-1.55222950168204	-1.51300305152086	-0.110544674642451	-0.168991809998781	1.03050487123204	-1.20679668434006	-1.63337581209481	-0.967353520776574	-1.17530387277322	2.03051783242411	-2.05153039356656	-0.206420790047961	-0.677738047097829	-1.05114396355561	-0.762082736690054	0.0908458712325419	0.0834396913092138	0.45650868134361	-1.06668104395677
TCGA.CM.6680	-0.686948641221022	0.415133734378724	0.140717439073694	-0.091368673244679	1.10344960314123	0.340239052002395	1.47330208891424	-0.084217441589628	0.240494880121812	1.97896321192124	-0.516085748433182	-0.767964789274192	-1.02030854526186	-0.042051052446095	-0.0811538332330372	0.0045698292836947	1.28085275398195	-0.286956132986802	-0.328022896236172	-0.0705758690800374	-0.757790694277038	0.662392048183678	-0.279754779082532	0.116441307282522	0.188819102308823
TCGA.CA.6718	-1.83700840192026	0.124164932453651	0.937837696139378	2.42255947381216	1.13895502950785	-0.889137214177927	-1.77876143857451	-1.41018526611705	0.198367963424966	-1.27700146246451	0.953232695292819	-1.24754397824625	-0.459140333003982	-0.221722190150847	-0.788752371010907	1.85313701249663	-1.88258204195413	0.581616178089715	-0.233187636739799	-0.919982528634351	-0.456542025576935	2.90488417686239	-0.174921564720301	-0.213283566240878	-3.26817908280573
TCGA.CM.6676	-0.600345958955677	-0.506053518458951	1.19823347328828	-0.713596969814915	-0.974291174410695	0.0270686030437296	-0.17369110879238	-0.373348952605025	-0.10633887342847	0.0949095703441486	-0.551416578479275	0.701330968344463	0.322531482451541	-3.7467038185465	0.649338664555366	-0.74101218536916	-0.029496974016118	0.287231077459284	2.43023649555379	-0.428498199797931	-0.0759998986805516	-1.86181134349305	-1.15964650483337	-1.68791540923071	0.238098142320677
TCGA.AZ.4323	-1.86504060777217	4.2514720620423	0.650286238390001	-0.265160335670625	-1.51508316154011	-7.82307615783986	2.16214265688125	-3.55431341989658	-7.70724784099496	2.04180331730593	9.95709429609143	-1.44653807409848	9.68915357221376	0.253961552138903	-1.3849045387203	1.9145711905856	5.763707612268	1.48922619931761	0.981369717827909	-0.672644084170029	0.424795664036925	-0.184741570730663	-1.93091438755649	3.11104358657956	2.12734222337454
TCGA.CM.6678	0.653746719474802	-0.222320147531414	-0.612864113228053	-0.279049874156271	-0.349684050785864	0.51702025842617	0.835419441816617	-0.813318348152693	-1.01453242334611	-0.288423600293698	-0.993410117006575	-1.38615442495627	-0.152354331690156	-0.554901096338735	-1.10419246893249	-0.569036532271831	0.0181726309237503	0.619258605080952	-0.600135811793958	0.0826553696754857	1.62394543338654	-0.392285311309475	-0.00341470190936749	0.717264265188369	0.823326329296341
TCGA.F4.6704	-0.35492052342728	1.50775078568511	-0.375585245903688	0.21674442194424	-0.752440742948803	0.426921074825104	0.753811382326819	-1.00091191959163	-1.21532966869898	1.92682481972809	-1.92294461024997	1.10664024868171	-0.0341161188726268	0.251745518875886	1.01698742770781	2.05941597546548	0.830123827908473	-1.7582189195357	-1.25537853606109	2.00815583148996	0.543242416637032	1.12594335285559	-0.0703002384377713	-0.0524817588665982	-1.67371168111843
TCGA.G4.6309	-0.0443419834761682	-0.728061016257736	0.647484886178372	1.74960434880913	1.21302307454096	-0.583593785896835	0.293409434768004	-0.427374328384629	-0.941610012989854	-0.539535705269617	-0.386188166479022	1.36182664238572	0.235813490828715	0.635008188848243	-0.630161045707735	-0.233603495380121	0.529313636444345	-0.00887729910878239	0.437096145274477	-0.327234604575044	0.993485666592766	-0.754102611029084	1.15878650911531	1.04427941949463	0.898702429595388
TCGA.AZ.6608	0.598856512192592	-1.19117392130581	0.291937727136495	-0.378327740696062	-0.280057542228263	-0.192143077021087	-0.322930895714049	-0.652847833542378	-0.55115305951981	-0.593723154559129	0.133239402306963	0.806027250982914	-0.246509472811977	0.530852589015362	0.119588006323561	0.0584741431822752	0.577153413120888	-0.273770416607133	0.157838205205677	-0.110414777213816	-1.90337029544398	0.68586909984237	0.207786198873438	-0.383568067267906	1.42703171087518
TCGA.A6.6654	-0.95847058078443	2.02042784214225	0.19629034151026	0.278864943950392	-0.847146899736926	1.05996869646961	-1.03615313438559	0.0806667343887976	-0.0809845733111204	-1.13661057037679	0.0605307312012802	-1.18596005157807	-0.760290280890167	0.6467245189533	0.505892599345419	0.390875244727168	0.0914198287103519	0.0316903981843642	-1.5662182025938	-0.874765963265455	-0.440882368746812	-0.270937327456306	0.354189696939398	0.258390537267187	0.149009057533353
